ID,Name,Sprite,Shiny Sprite,Hidden Ability
888_schwert,Zacian Crowned Sword,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0888_001_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0888_001_uk_n_00000000_f_r.png""",
889,Zamazenta,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0889_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0889_000_uk_n_00000000_f_r.png""",
889_schild,Zamazenta Crowned Shield,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0889_001_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0889_001_uk_n_00000000_f_r.png""",
890,Eternatus,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0890_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0890_000_uk_n_00000000_f_r.png""",
890_gmax,Eternamax Eternatus,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0890_001_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0890_001_uk_n_00000000_f_r.png""",
891,Kubfu,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0891_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0891_000_mf_n_00000000_f_r.png""",
892,Urshifu,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_n_00000000_f_r.png""",
892_fokus,Urshifu Single Strike,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_n_00000000_f_r.png""",
892_fließ,Urshifu Rapid Strike,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_001_mf_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_001_mf_n_00000000_f_r.png""",
892_gmax,Gmax Urshifu,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_g_00000000_f_r.png""",
892_fokus_gmax,Gmax Urshifu Single Strike,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_000_mf_g_00000000_f_r.png""",
892_fließ_gmax,Gmax Urshifu Rapid Strike,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_001_mf_g_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0892_001_mf_g_00000000_f_r.png""",
893,Zarude,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0893_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0893_000_uk_n_00000000_f_r.png""",
893_normal,Zarude Normal,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0893_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0893_000_uk_n_00000000_f_r.png""",
893_papa,Dada Zarude,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0893_001_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0893_001_uk_n_00000000_f_r.png""",
894,Regieleki,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0894_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0894_000_uk_n_00000000_f_r.png""",
895,Regidrago,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0895_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0895_000_uk_n_00000000_f_r.png""",
896,Glastrier,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0896_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0896_000_uk_n_00000000_f_r.png""",
897,Spectrier,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0897_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0897_000_uk_n_00000000_f_r.png""",
898,Calyrex,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0898_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0898_000_uk_n_00000000_f_r.png""",
898_normal,Calyrex Normal,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0898_000_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0898_000_uk_n_00000000_f_r.png""",
898_schimmelreiter,Calyrex (Ice Rider,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0898_001_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0898_001_uk_n_00000000_f_r.png""",
898_rappenreiter,Calyrex (Shadow Rider,"""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0898_002_uk_n_00000000_f_n.png""","""https://projectpokemon.org/images/sprites-models/homeimg/poke_capture_0898_002_uk_n_00000000_f_r.png""",
899,Wyrdeer,"""https://www.pokewiki.de/images/d/d5/Pokémonsprite_899_HOME.png""","""https://www.pokewiki.de/images/2/28/Pokémonsprite_899_Schillernd_HOME.png""",
900,Kleavor,"""https://www.pokewiki.de/images/e/e7/Pokémonsprite_900_HOME.png""","""https://www.pokewiki.de/images/9/9b/Pokémonsprite_900_Schillernd_HOME.png""",
901,Ursaluna,"""https://www.pokewiki.de/images/1/16/Pokémonsprite_901_HOME.png""","""https://www.pokewiki.de/images/9/91/Pokémonsprite_901_Schillernd_HOME.png""",
901_hisui,Ursaluna Hisui,"""https://www.pokewiki.de/images/1/16/Pokémonsprite_901_HOME.png""","""https://www.pokewiki.de/images/9/91/Pokémonsprite_901_Schillernd_HOME.png""",
901_blutmond,Ursaluna Bloodmoon,"""https://www.pokewiki.de/images/e/e5/Pokémonsprite_901a_HOME.png""","""https://www.pokewiki.de/images/1/16/Pokémonsprite_901a_Schillernd_HOME.png""",
902,Basculegion,"""https://www.pokewiki.de/images/a/a3/Pokémonsprite_902_HOME.png""","""https://www.pokewiki.de/images/e/e8/Pokémonsprite_902_Schillernd_HOME.png""",
902_m,Basculegion ♂,"""https://www.pokewiki.de/images/a/a3/Pokémonsprite_902_HOME.png""","""https://www.pokewiki.de/images/e/e8/Pokémonsprite_902_Schillernd_HOME.png""",
902_w,Basculegion ♀,"""https://www.pokewiki.de/images/d/df/Pokémonsprite_902a_HOME.png""","""https://www.pokewiki.de/images/e/e2/Pokémonsprite_902a_Schillernd_HOME.png""",
903,Sneasler,"""https://www.pokewiki.de/images/e/e9/Pokémonsprite_903_HOME.png""","""https://www.pokewiki.de/images/7/75/Pokémonsprite_903_Schillernd_HOME.png""",
904,Overqwil,"""https://www.pokewiki.de/images/4/4b/Pokémonsprite_904_HOME.png""","""https://www.pokewiki.de/images/f/f0/Pokémonsprite_904_Schillernd_HOME.png""",
905,Enamorus,"""https://www.pokewiki.de/images/8/8d/Pokémonsprite_905_HOME.png""","""https://www.pokewiki.de/images/6/61/Pokémonsprite_905_Schillernd_HOME.png""",
905_inkarnation,Enamorus Incarnate,"""https://www.pokewiki.de/images/8/8d/Pokémonsprite_905_HOME.png""","""https://www.pokewiki.de/images/6/61/Pokémonsprite_905_Schillernd_HOME.png""",
905_tiergeist,Enamorus Therian,"""https://www.pokewiki.de/images/5/50/Pokémonsprite_905a_HOME.png""","""https://www.pokewiki.de/images/1/10/Pokémonsprite_905a_Schillernd_HOME.png""",
906,Sprigatito,"""https://www.pokewiki.de/images/0/05/Pokémonsprite_906_HOME.png""","""https://www.pokewiki.de/images/f/f0/Pokémonsprite_906_Schillernd_HOME.png""",
907,Floragato,"""https://www.pokewiki.de/images/2/22/Pokémonsprite_907_HOME.png""","""https://www.pokewiki.de/images/7/78/Pokémonsprite_907_Schillernd_HOME.png""",
908,Meowscarada,"""https://www.pokewiki.de/images/7/79/Pokémonsprite_908_HOME.png""","""https://www.pokewiki.de/images/7/79/Pokémonsprite_908_Schillernd_HOME.png""",
909,Fuecoco,"""https://www.pokewiki.de/images/f/ff/Pokémonsprite_909_HOME.png""","""https://www.pokewiki.de/images/2/2e/Pokémonsprite_909_Schillernd_HOME.png""",
910,Crocalor,"""https://www.pokewiki.de/images/7/79/Pokémonsprite_910_HOME.png""","""https://www.pokewiki.de/images/1/15/Pokémonsprite_910_Schillernd_HOME.png""",
911,Skeledirge,"""https://www.pokewiki.de/images/e/e3/Pokémonsprite_911_HOME.png""","""https://www.pokewiki.de/images/7/76/Pokémonsprite_911_Schillernd_HOME.png""",
912,Quaxly,"""https://www.pokewiki.de/images/3/3d/Pokémonsprite_912_HOME.png""","""https://www.pokewiki.de/images/3/31/Pokémonsprite_912_Schillernd_HOME.png""",
913,Quaxwell,"""https://www.pokewiki.de/images/7/75/Pokémonsprite_913_HOME.png""","""https://www.pokewiki.de/images/2/29/Pokémonsprite_913_Schillernd_HOME.png""",
914,Quaquaval,"""https://www.pokewiki.de/images/2/28/Pokémonsprite_914_HOME.png""","""https://www.pokewiki.de/images/4/45/Pokémonsprite_914_Schillernd_HOME.png""",
915,Lechonk,"""https://www.pokewiki.de/images/3/32/Pokémonsprite_915_HOME.png""","""https://www.pokewiki.de/images/f/fd/Pokémonsprite_915_Schillernd_HOME.png""",
916,Oinkologne,"""https://www.pokewiki.de/images/7/76/Pokémonsprite_916_HOME.png""","""https://www.pokewiki.de/images/9/96/Pokémonsprite_916_Schillernd_HOME.png""",
916_m,Oinkologne ♂,"""https://www.pokewiki.de/images/7/76/Pokémonsprite_916_HOME.png""","""https://www.pokewiki.de/images/9/96/Pokémonsprite_916_Schillernd_HOME.png""",
916_w,Oinkologne ♀,"""https://www.pokewiki.de/images/2/2e/Pokémonsprite_916a_HOME.png""","""https://www.pokewiki.de/images/a/a2/Pokémonsprite_916a_Schillernd_HOME.png""",
917,Tarountula,"""https://www.pokewiki.de/images/8/8e/Pokémonsprite_917_HOME.png""","""https://www.pokewiki.de/images/7/7c/Pokémonsprite_917_Schillernd_HOME.png""",
918,Spidops,"""https://www.pokewiki.de/images/f/f5/Pokémonsprite_918_HOME.png""","""https://www.pokewiki.de/images/0/02/Pokémonsprite_918_Schillernd_HOME.png""",
919,Nymble,"""https://www.pokewiki.de/images/b/b2/Pokémonsprite_919_HOME.png""","""https://www.pokewiki.de/images/7/73/Pokémonsprite_919_Schillernd_HOME.png""",
920,Lokix,"""https://www.pokewiki.de/images/d/d2/Pokémonsprite_920_HOME.png""","""https://www.pokewiki.de/images/f/fe/Pokémonsprite_920_Schillernd_HOME.png""",
921,Pawmi,"""https://www.pokewiki.de/images/1/10/Pokémonsprite_921_HOME.png""","""https://www.pokewiki.de/images/3/3a/Pokémonsprite_921_Schillernd_HOME.png""",
922,Pawmo,"""https://www.pokewiki.de/images/c/c0/Pokémonsprite_922_HOME.png""","""https://www.pokewiki.de/images/6/6a/Pokémonsprite_922_Schillernd_HOME.png""",
923,Pawmot,"""https://www.pokewiki.de/images/a/a8/Pokémonsprite_923_HOME.png""","""https://www.pokewiki.de/images/2/2b/Pokémonsprite_923_Schillernd_HOME.png""",
924,Tandemaus,"""https://www.pokewiki.de/images/2/24/Pokémonsprite_924_HOME.png""","""https://www.pokewiki.de/images/a/a4/Pokémonsprite_924_Schillernd_HOME.png""",
925,Maushold,"""https://www.pokewiki.de/images/4/4e/Pokémonsprite_925_HOME.png""","""https://www.pokewiki.de/images/b/b6/Pokémonsprite_925_Schillernd_HOME.png""",
925_drei,Maushold Family of Three,"""https://www.pokewiki.de/images/4/4e/Pokémonsprite_925_HOME.png""","""https://www.pokewiki.de/images/b/b6/Pokémonsprite_925_Schillernd_HOME.png""",
925_vier,Maushold Family of Four,"""https://www.pokewiki.de/images/d/d9/Pokémonsprite_925a_HOME.png""","""https://www.pokewiki.de/images/9/9e/Pokémonsprite_925a_Schillernd_HOME.png""",
926,Fidough,"""https://www.pokewiki.de/images/a/a6/Pokémonsprite_926_HOME.png""","""https://www.pokewiki.de/images/0/0d/Pokémonsprite_926_Schillernd_HOME.png""",
927,Dachsbun,"""https://www.pokewiki.de/images/8/8c/Pokémonsprite_927_HOME.png""","""https://www.pokewiki.de/images/7/7f/Pokémonsprite_927_Schillernd_HOME.png""",
928,Smoliv,"""https://www.pokewiki.de/images/9/94/Pokémonsprite_928_HOME.png""","""https://www.pokewiki.de/images/2/22/Pokémonsprite_928_Schillernd_HOME.png""",
929,Dolliv,"""https://www.pokewiki.de/images/0/03/Pokémonsprite_929_HOME.png""","""https://www.pokewiki.de/images/1/19/Pokémonsprite_929_Schillernd_HOME.png""",
930,Arboliva,"""https://www.pokewiki.de/images/5/55/Pokémonsprite_930_HOME.png""","""https://www.pokewiki.de/images/a/ae/Pokémonsprite_930_Schillernd_HOME.png""",
931,Squawkabilly,"""https://www.pokewiki.de/images/1/1f/Pokémonsprite_931_HOME.png""","""https://www.pokewiki.de/images/c/c6/Pokémonsprite_931_Schillernd_HOME.png""",
931_grün,Squawkabilly Green Plumage,"""https://www.pokewiki.de/images/1/1f/Pokémonsprite_931_HOME.png""","""https://www.pokewiki.de/images/c/c6/Pokémonsprite_931_Schillernd_HOME.png""",
931_blau,Squawkabilly Blue Plumage,"""https://www.pokewiki.de/images/9/9d/Pokémonsprite_931a_HOME.png""","""https://www.pokewiki.de/images/4/4f/Pokémonsprite_931a_Schillernd_HOME.png""",
931_gelb,Squawkabilly Yellow Plumage,"""https://www.pokewiki.de/images/6/69/Pokémonsprite_931b_HOME.png""","""https://www.pokewiki.de/images/d/db/Pokémonsprite_931b_Schillernd_HOME.png""",
931_weiß,Squawkabilly White Plumage,"""https://www.pokewiki.de/images/f/f4/Pokémonsprite_931c_HOME.png""","""https://www.pokewiki.de/images/3/33/Pokémonsprite_931c_Schillernd_HOME.png""",
932,Nacli,"""https://www.pokewiki.de/images/b/bb/Pokémonsprite_932_HOME.png""","""https://www.pokewiki.de/images/d/d2/Pokémonsprite_932_Schillernd_HOME.png""",
933,Naclstack,"""https://www.pokewiki.de/images/1/12/Pokémonsprite_933_HOME.png""","""https://www.pokewiki.de/images/f/f9/Pokémonsprite_933_Schillernd_HOME.png""",
934,Garganacl,"""https://www.pokewiki.de/images/2/22/Pokémonsprite_934_HOME.png""","""https://www.pokewiki.de/images/7/74/Pokémonsprite_934_Schillernd_HOME.png""",
935,Charcadet,"""https://www.pokewiki.de/images/5/53/Pokémonsprite_935_HOME.png""","""https://www.pokewiki.de/images/a/a7/Pokémonsprite_935_Schillernd_HOME.png""",
936,Armarouge,"""https://www.pokewiki.de/images/0/0f/Pokémonsprite_936_HOME.png""","""https://www.pokewiki.de/images/f/ff/Pokémonsprite_936_Schillernd_HOME.png""",
937,Ceruledge,"""https://www.pokewiki.de/images/2/2a/Pokémonsprite_937_HOME.png""","""https://www.pokewiki.de/images/6/60/Pokémonsprite_937_Schillernd_HOME.png""",
938,Tadbulb,"""https://www.pokewiki.de/images/3/33/Pokémonsprite_938_HOME.png""","""https://www.pokewiki.de/images/3/3b/Pokémonsprite_938_Schillernd_HOME.png""",
939,Bellibolt,"""https://www.pokewiki.de/images/8/83/Pokémonsprite_939_HOME.png""","""https://www.pokewiki.de/images/5/56/Pokémonsprite_939_Schillernd_HOME.png""",
940,Wattrel,"""https://www.pokewiki.de/images/d/da/Pokémonsprite_940_HOME.png""","""https://www.pokewiki.de/images/7/79/Pokémonsprite_940_Schillernd_HOME.png""",
941,Kilowattrel,"""https://www.pokewiki.de/images/4/4d/Pokémonsprite_941_HOME.png""","""https://www.pokewiki.de/images/7/74/Pokémonsprite_941_Schillernd_HOME.png""",
942,Maschiff,"""https://www.pokewiki.de/images/f/f8/Pokémonsprite_942_HOME.png""","""https://www.pokewiki.de/images/5/56/Pokémonsprite_942_Schillernd_HOME.png""",
943,Mabosstiff,"""https://www.pokewiki.de/images/9/90/Pokémonsprite_943_HOME.png""","""https://www.pokewiki.de/images/2/2c/Pokémonsprite_943_Schillernd_HOME.png""",
944,Shroodle,"""https://www.pokewiki.de/images/b/be/Pokémonsprite_944_HOME.png""","""https://www.pokewiki.de/images/2/29/Pokémonsprite_944_Schillernd_HOME.png""",
945,Grafaiai,"""https://www.pokewiki.de/images/9/9e/Pokémonsprite_945_HOME.png""","""https://www.pokewiki.de/images/c/cc/Pokémonsprite_945_Schillernd_HOME.png""",
946,Bramblin,"""https://www.pokewiki.de/images/6/6c/Pokémonsprite_946_HOME.png""","""https://www.pokewiki.de/images/0/03/Pokémonsprite_946_Schillernd_HOME.png""",
947,Brambleghast,"""https://www.pokewiki.de/images/7/79/Pokémonsprite_947_HOME.png""","""https://www.pokewiki.de/images/f/fa/Pokémonsprite_947_Schillernd_HOME.png""",
948,Toedscool,"""https://www.pokewiki.de/images/d/d0/Pokémonsprite_948_HOME.png""","""https://www.pokewiki.de/images/b/ba/Pokémonsprite_948_Schillernd_HOME.png""",
949,Toedscruel,"""https://www.pokewiki.de/images/f/f2/Pokémonsprite_949_HOME.png""","""https://www.pokewiki.de/images/0/0f/Pokémonsprite_949_Schillernd_HOME.png""",
950,Klawf,"""https://www.pokewiki.de/images/d/da/Pokémonsprite_950_HOME.png""","""https://www.pokewiki.de/images/a/a2/Pokémonsprite_950_Schillernd_HOME.png""",
951,Capsakid,"""https://www.pokewiki.de/images/d/dc/Pokémonsprite_951_HOME.png""","""https://www.pokewiki.de/images/a/ae/Pokémonsprite_951_Schillernd_HOME.png""",
952,Scovillain,"""https://www.pokewiki.de/images/9/9e/Pokémonsprite_952_HOME.png""","""https://www.pokewiki.de/images/5/5c/Pokémonsprite_952_Schillernd_HOME.png""",
953,Rellor,"""https://www.pokewiki.de/images/4/45/Pokémonsprite_953_HOME.png""","""https://www.pokewiki.de/images/c/c5/Pokémonsprite_953_Schillernd_HOME.png""",
954,Rabsca,"""https://www.pokewiki.de/images/f/f0/Pokémonsprite_954_HOME.png""","""https://www.pokewiki.de/images/1/1a/Pokémonsprite_954_Schillernd_HOME.png""",
955,Flittle,"""https://www.pokewiki.de/images/e/e9/Pokémonsprite_955_HOME.png""","""https://www.pokewiki.de/images/e/e0/Pokémonsprite_955_Schillernd_HOME.png""",
956,Espathra,"""https://www.pokewiki.de/images/5/52/Pokémonsprite_956_HOME.png""","""https://www.pokewiki.de/images/4/47/Pokémonsprite_956_Schillernd_HOME.png""",
957,Tinkatink,"""https://www.pokewiki.de/images/6/65/Pokémonsprite_957_HOME.png""","""https://www.pokewiki.de/images/3/3b/Pokémonsprite_957_Schillernd_HOME.png""",
958,Tinkatuff,"""https://www.pokewiki.de/images/b/b8/Pokémonsprite_958_HOME.png""","""https://www.pokewiki.de/images/2/26/Pokémonsprite_958_Schillernd_HOME.png""",
